match_id,player_id,placement,mode,length,traits,units
17194,672,4,Ranked,00:28:05,"['6 Mage', '2 Mountain', '4 Ocean', '3 Warden']","['Taliyah', 'Vladimir', 'Syndra', 'Thresh', 'Nautilus', 'Veigar', 'Malphite', 'Brand']"
17195,672,3,Ranked,00:34:30,"['6 Berserker', '3 Electric', '3 Assassin', '2 Desert', '2 Glacial', '2 Warden']","['Ornn', 'Renekton', 'Jax', 'Volibear', 'Dr. Mundo', 'Sion', 'Khazix', 'Olaf', 'Zed']"
17196,672,7,Ranked,00:28:34,"['6 Berserker', '3 Poison', '1 Alchemist', '2 Glacial']","['Renekton', 'Volibear', 'Jax', 'Dr. Mundo', 'Sion', 'Twitch', 'Olaf', 'Singed']"
17197,672,5,Ranked,00:28:21,"['6 Berserker', '2 Desert', '2 Electric', '2 Glacial']","['Renekton', 'Jax', 'Volibear', 'Dr. Mundo', 'Sion', 'Khazix', 'Olaf', 'Zed']"
17198,672,1,Ranked,00:37:11,"['6 Berserker', '4 Electric', '1 Avatar', '3 Assassin', '2 Desert', '2 Glacial']","['Renekton', 'Volibear', 'Dr. Mundo', 'Qiyana', 'Sion', 'Khazix', 'Olaf', 'Zed', 'Lux']"
17199,672,1,Ranked,00:35:50,"['6 Berserker', '4 Electric', '1 Avatar', '3 Assassin', '2 Desert', '2 Glacial']","['Renekton', 'Jax', 'Volibear', 'Dr. Mundo', 'Sion', 'Khazix', 'Olaf', 'Zed', 'Lux']"
17200,672,1,Ranked,00:32:43,"['6 Berserker', '4 Electric', '1 Avatar', '3 Assassin', '2 Desert', '2 Glacial']","['Diana', 'Renekton', 'Volibear', 'Dr. Mundo', 'Sion', 'Khazix', 'Olaf', 'Zed', 'Lux']"
17201,1575,3,Ranked,00:34:07,"['6 Berserker', '1 Avatar', '4 Glacial', '3 Assassin', '2 Desert', '2 Electric']","['Renekton', 'Volibear', 'Dr. Mundo', 'Sion', 'Khazix', 'Olaf', 'Zed', 'Lux']"
17202,1575,2,Ranked,00:35:47,"['6 Berserker', '1 Alchemist', '2 Mystic', '2 Glacial']","['Renekton', 'Jax', 'Volibear', 'Dr. Mundo', 'Karma', 'Sion', 'Olaf', 'Nami', 'Singed']"
17203,1575,3,Ranked,00:30:25,"['6 Inferno', '3 Shadow', '3 Summoner', '2 Ranger']","['Zyra', 'Malzahar', 'Varus', 'Kindred', 'Sion', 'Annie', 'Brand', 'Amumu']"
17204,1575,2,Ranked,00:32:48,"['6 Berserker', '3 Poison', '1 Alchemist', '4 Glacial', '2 Ranger']","['Renekton', 'Jax', 'Volibear', 'Ezreal', 'Sion', 'Dr. Mundo', 'Olaf', 'Twitch', 'Singed']"
17205,1575,3,Ranked,00:33:46,"['6 Berserker', '3 Poison', '1 Alchemist', '2 Glacial']","['Renekton', 'Jax', 'Volibear', 'Karma', 'Dr. Mundo', 'Sion', 'Twitch', 'Olaf', 'Singed']"
17206,1575,3,Ranked,00:34:17,"['3 Poison', '1 Alchemist', '4 Glacial', '3 Berserker', '2 Ranger']","['Braum', 'Volibear', 'Dr. Mundo', 'Ezreal', 'Karma', 'Olaf', 'Twitch', 'Singed']"
17207,1575,8,Ranked,00:25:07,"['2 Lunar', '3 Electric', '3 Assassin', '2 Warden']","['Leona', 'Ornn', 'Volibear', 'Karma', 'Qiyana', 'Khazix', 'Zed']"
17208,1575,3,Ranked,00:32:15,"['2 Lunar', '3 Electric', '3 Assassin', '3 Warden', '2 Mystic']","['Leona', 'Ornn', 'Volibear', 'Karma', 'Qiyana', 'Janna', 'Khazix', 'Zed']"
17209,1575,7,Ranked,00:25:47,"['2 Lunar', '4 Glacial', '3 Berserker', '3 Warden', '2 Electric']","['Leona', 'Ornn', 'Braum', 'Volibear', 'Dr. Mundo', 'Ezreal', 'Karma', 'Olaf']"
17210,1575,4,Ranked,00:30:11,"['2 Lunar', '2 Druid', '3 Assassin', '3 Woodland', '2 Mystic']","['Leona', 'Ivern', 'LeBlanc', 'Neeko', 'Karma', 'Qiyana', 'Soraka', 'Zed']"
17211,263,6,Ranked,00:25:56,"['3 Shadow', '3 Inferno', '3 Summoner', '2 Mystic', '2 Ranger']","['Zyra', 'Malzahar', 'Varus', 'Karma', 'Kindred', 'Sion', 'Janna', 'Yorick']"
17212,263,8,Ranked,00:25:08,"['4 Predator', '2 Crystal', '2 Glacial']","[""Kog'Maw"", 'Warwick', 'Braum', ""Rek'Sai"", ""Rek'Sai"", 'Skarner', 'Ashe']"
17213,263,6,Ranked,00:27:06,"['1 Alchemist', '3 Electric', '3 Summoner', '2 Mystic']","['Ornn', 'Volibear', 'Karma', 'Yorick', 'Annie', 'Janna', 'Singed', 'Zed']"
17214,263,4,Ranked,00:31:23,"['6 Shadow', '2 Mystic', '2 Blademaster', '2 Wind']","['Yasuo', 'Malzahar', 'Senna', 'Kindred', 'Sion', 'Veigar', 'Janna', 'Amumu', 'Master Yi']"
17215,263,5,Ranked,00:32:38,"['2 Lunar', '1 Alchemist', '3 Electric', '3 Warden', '2 Mystic']","['Leona', 'Ornn', 'Volibear', 'Karma', 'Singed', 'Nami', 'Taric', 'Zed']"
17216,263,2,Ranked,00:33:42,"['6 Shadow', '2 Mystic', '2 Blademaster', '2 Wind']","['Yasuo', 'Malzahar', 'Senna', 'Kindred', 'Sion', 'Veigar', 'Janna', 'Master Yi']"
17217,263,6,Ranked,00:28:53,"['4 Predator', '3 Poison', '2 Crystal', '2 Ranger']","[""Kog'Maw"", 'Warwick', 'Skarner', ""Rek'Sai"", 'Dr. Mundo', 'Ashe', 'Twitch']"
17218,263,7,Ranked,00:27:08,"['1 Avatar', '4 Ocean', '3 Inferno', '3 Mage', '3 Warden']","['Vladimir', 'Thresh', 'Nautilus', 'Veigar', 'Brand', 'Malphite', 'Nami', 'Lux']"
17219,263,5,Ranked,00:27:57,"['2 Mountain', '5 Warden', '4 Ocean', '3 Mage']","['Taliyah', 'Syndra', 'Thresh', 'Nautilus', 'Malphite', 'Brand', 'Nami', 'Amumu']"
17220,263,6,Ranked,00:25:48,"['6 Inferno', '3 Shadow', '3 Summoner', '2 Ranger']","['Zyra', 'Malzahar', 'Varus', 'Kindred', 'Sion', 'Annie', 'Brand', 'Taric']"
17221,1166,4,Ranked,00:30:12,"['6 Shadow', '1 Avatar', '2 Wind']","['Malzahar', 'Senna', 'Kindred', 'Sion', 'Veigar', 'Master Yi', 'Master Yi', 'Lux']"
17222,1166,1,Ranked,00:37:21,"['2 Lunar', '6 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Vayne', 'Karma', 'Soraka', 'Lucian', 'Lucian', 'Yorick', 'Zed']"
17223,1166,2,Ranked,00:34:27,[],['Soraka']
17224,1166,1,Ranked,00:41:18,"['3 Poison', '3 Predator', '1 Alchemist', '3 Crystal', '2 Steel', '2 Ranger']","[""Kog'Maw"", ""Rek'Sai"", 'Skarner', 'Nocturne', 'Ashe', 'Twitch', 'Singed', 'Taric']"
17225,1166,1,Normal,00:36:34,"['4 Crystal', '3 Poison', '1 Alchemist', '1 Avatar', '2 Ranger']","['Dr. Mundo', 'Ashe', 'Ashe', 'Ashe', 'Twitch', 'Singed', 'Taric', 'Taric', 'Lux']"
17226,1166,1,Ranked,00:37:44,"['6 Mage', '4 Ocean', '3 Warden', '2 Mystic']","['Vladimir', 'Taliyah', 'Syndra', 'Karma', 'Nautilus', 'Veigar', 'Brand', 'Amumu', 'Nami']"
17227,1166,5,Ranked,00:27:49,"['6 Inferno', '3 Shadow', '3 Summoner', '2 Ranger']","['Zyra', 'Varus', 'Kindred', 'Qiyana', 'Sion', 'Annie', 'Yorick', 'Master Yi']"
17228,1166,3,Ranked,00:32:43,"['6 Light', '2 Mystic']","['Aatrox', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick', 'Yorick', 'Zed']"
17229,1166,4,Ranked,00:31:59,"['6 Shadow', '2 Mystic']","['Senna', 'Malzahar', 'Karma', 'Kindred', 'Sion', 'Veigar', 'Master Yi', 'Master Yi']"
17230,1166,5,Ranked,00:26:53,"['6 Shadow', '3 Inferno']","['Senna', 'Malzahar', 'Kindred', 'Sion', 'Veigar', 'Annie', 'Amumu', 'Master Yi']"
17231,937,6,Ranked,00:27:10,"['1 Alchemist', '2 Electric', '2 Warden']","['Ornn', 'Volibear', 'Azir', 'Qiyana', 'Malphite', 'Yorick', 'Singed', 'Singed']"
17232,937,7,Ranked,00:24:33,"['3 Predator', '2 Desert', '2 Steel']","['Renekton', 'Warwick', ""Kog'Maw"", ""Rek'Sai"", ""Rek'Sai"", 'Nocturne', 'Khazix']"
17233,937,4,Ranked,00:28:49,"['3 Predator', '2 Desert', '2 Steel']","[""Kog'Maw"", 'Renekton', 'Warwick', ""Rek'Sai"", 'Sivir', 'Nocturne']"
17234,937,7,Normal,00:26:33,"['4 Ranger', '2 Crystal', '2 Warden']","['Vayne', 'Braum', 'Braum', 'Kindred', 'Ashe', 'Twitch', 'Taric']"
17235,937,6,Ranked,00:26:01,"['5 Ocean', '4 Warden', '3 Mage']","['Vladimir', 'Thresh', 'Nautilus', 'Qiyana', 'Malphite', 'Brand', 'Nami', 'Amumu']"
17236,937,1,Ranked,00:38:24,"['4 Crystal', '3 Poison', '1 Alchemist', '1 Avatar', '4 Ranger', '2 Glacial', '2 Warden']","['Braum', 'Varus', 'Dr. Mundo', 'Ezreal', 'Ashe', 'Twitch', 'Singed', 'Taric', 'Lux']"
17237,937,8,Ranked,00:25:46,['6 Light'],"['Vayne', 'Jax', 'Jax', 'Aatrox', 'Soraka', 'Lucian', 'Yorick']"
17238,937,2,Ranked,00:32:36,"['1 Avatar', '7 Light', '2 Ocean']","['Nasus', 'Vayne', 'Jax', 'Aatrox', 'Soraka', 'Lucian', 'Yorick', 'Lux']"
17239,937,1,Normal,00:35:44,"['1 Avatar', '7 Light', '2 Electric', '2 Glacial', '2 Warden']","['Nasus', 'Braum', 'Jax', 'Volibear', 'Lucian', 'Yorick', 'Zed', 'Lux']"
17240,937,4,Normal,00:28:21,"['1 Alchemist', '1 Avatar', '4 Light']","['Vayne', 'Jax', 'Aatrox', 'Yorick', 'Taric', 'Singed', 'Zed', 'Lux']"
17241,2069,1,Ranked,00:32:56,"['6 Inferno', '3 Shadow', '3 Summoner', '2 Warden']","['Zyra', 'Diana', 'Malzahar', 'Kindred', 'Annie', 'Brand', 'Master Yi', 'Amumu', 'Taric']"
17242,2069,6,Ranked,00:28:22,"['6 Light', '3 Summoner', '2 Mystic']","['Jax', 'Karma', 'Aatrox', 'Soraka', 'Annie', 'Yorick', 'Lucian', 'Zed']"
17243,2069,4,Ranked,00:31:45,"['4 Mystic', '1 Avatar', '3 Electric', '3 Summoner']","['Karma', 'Soraka', 'Annie', 'Janna', 'Yorick', 'Nami', 'Zed', 'Lux']"
17244,2069,8,Ranked,00:25:02,"['6 Berserker', '2 Desert', '2 Electric', '2 Glacial']","['Renekton', 'Ornn', 'Volibear', 'Jax', 'Sivir', 'Dr. Mundo', 'Sion', 'Olaf']"
17245,2069,7,Ranked,00:23:46,"['3 Electric', '2 Mystic', '2 Glacial']","['Ornn', 'Warwick', 'Volibear', 'Soraka', 'Dr. Mundo', 'Nami', 'Zed']"
17246,2069,3,Ranked,00:33:25,"['3 Poison', '1 Alchemist', '3 Berserker', '2 Electric', '2 Mystic', '2 Glacial']","['Volibear', 'Dr. Mundo', 'Janna', 'Olaf', 'Twitch', 'Master Yi', 'Zed', 'Singed']"
17247,2069,2,Ranked,00:34:24,"['1 Avatar', '4 Glacial', '3 Electric', '3 Summoner', '2 Mystic']","['Ornn', 'Volibear', 'Azir', 'Yorick', 'Olaf', 'Master Yi', 'Nami', 'Zed', 'Lux']"
17248,2069,1,Ranked,00:34:44,"['4 Electric', '4 Mystic', '1 Avatar', '3 Berserker', '2 Glacial']","['Volibear', 'Karma', 'Janna', 'Olaf', 'Master Yi', 'Nami', 'Zed', 'Lux']"
17249,2069,7,Ranked,00:27:05,"['4 Ranger', '2 Warden']","['Leona', 'Varus', 'Ezreal', 'Kindred', 'Malphite', 'Ashe', 'Ashe', 'Master Yi']"
17250,2069,3,Ranked,00:32:37,"['6 Inferno', '3 Assassin', '3 Summoner', '2 Ranger']","['Zyra', 'Diana', 'Varus', 'Qiyana', 'Kindred', 'Annie', 'Khazix', 'Yorick']"
17251,1840,1,Ranked,00:36:55,"['3 Poison', '1 Alchemist', '4 Ranger', '2 Crystal', '2 Glacial', '2 Warden']","['Braum', 'Dr. Mundo', 'Ezreal', 'Kindred', 'Ashe', 'Twitch', 'Singed', 'Taric']"
17252,1840,2,Ranked,00:35:07,"['9 Light', '1 Avatar', '2 Mystic']","['Nasus', 'Vayne', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick', 'Lux']"
17253,1840,2,Ranked,00:37:03,"['4 Crystal', '3 Predator', '1 Avatar', '2 Steel']","[""Kog'Maw"", ""Rek'Sai"", 'Skarner', 'Skarner', 'Ezreal', 'Nocturne', 'Taric', 'Lux']"
17254,1840,4,Ranked,00:29:16,"['2 Lunar', '2 Soulbound', '6 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Senna', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick']"
17255,1840,3,Ranked,00:33:30,"['6 Shadow', '3 Inferno', '3 Summoner']","['Zyra', 'Malzahar', 'Senna', 'Kindred', 'Sion', 'Veigar', 'Annie', 'Master Yi']"
17256,1840,2,Ranked,00:31:10,"['6 Shadow', '1 Avatar', '3 Inferno', '3 Summoner', '2 Mystic']","['Zyra', 'Malzahar', 'Soraka', 'Kindred', 'Sion', 'Annie', 'Master Yi', 'Lux']"
17257,1840,1,Ranked,00:33:01,"['6 Shadow', '3 Inferno', '3 Summoner']","['Zyra', 'Malzahar', 'Senna', 'Kindred', 'Sion', 'Veigar', 'Annie', 'Master Yi']"
17258,1840,3,Ranked,00:32:43,"['2 Mountain', '4 Ranger', '3 Glacial', '3 Warden', '2 Crystal']","['Braum', 'Ezreal', 'Kindred', 'Qiyana', 'Ashe', 'Malphite', 'Twitch', 'Taric']"
17259,1840,1,Ranked,00:34:19,"['4 Predator', '3 Poison', '2 Crystal', '2 Steel']","[""Kog'Maw"", 'Warwick', 'Skarner', ""Rek'Sai"", 'Dr. Mundo', 'Nocturne', 'Twitch', 'Taric']"
17260,1840,2,Ranked,00:35:11,"['4 Mystic', '2 Lunar', '2 Desert', '2 Blademaster', '2 Warden', '2 Wind']","['Leona', 'Yasuo', 'Azir', 'Karma', 'Qiyana', 'Sivir', 'Soraka', 'Janna', 'Nami']"
17261,528,8,Ranked,00:21:17,"['4 Ranger', '3 Inferno', '2 Crystal', '2 Glacial', '2 Warden']","['Braum', 'Varus', 'Ezreal', 'Kindred', 'Annie', 'Ashe', 'Taric']"
17262,528,3,Ranked,00:34:08,"['4 Mystic', '3 Wind', '3 Blademaster', '2 Desert']","['Yasuo', 'Soraka', 'Karma', 'Qiyana', 'Sivir', 'Janna', 'Khazix', 'Master Yi', 'Taric']"
17263,528,2,Ranked,00:31:06,"['6 Light', '2 Mystic', '2 Warden']","['Nasus', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Malphite', 'Yorick']"
17264,528,7,Ranked,00:25:32,"['4 Desert', '3 Wind', '2 Mystic', '2 Blademaster']","['Renekton', 'Yasuo', 'Azir', 'Karma', 'Qiyana', 'Sivir', 'Janna', 'Khazix']"
17265,528,1,Ranked,00:40:43,"['6 Summoner', '4 Electric', '1 Avatar', '2 Warden']","['Ornn', 'Zyra', 'Malzahar', 'Azir', 'Annie', 'Yorick', 'Zed', 'Taric', 'Lux']"
17266,528,7,Ranked,00:29:00,"['4 Mystic', '6 Light', '2 Blademaster']","['Nasus', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Janna', 'Lucian', 'Yorick', 'Master Yi']"
17267,528,7,Ranked,00:28:03,"['2 Mountain', '4 Ocean', '4 Warden', '3 Mage', '2 Mystic']","['Taliyah', 'Vladimir', 'Thresh', 'Nautilus', 'Brand', 'Malphite', 'Master Yi', 'Nami', 'Taric']"
17268,528,1,Ranked,00:38:58,"['5 Ocean', '4 Warden', '4 Mage', '2 Crystal']","['Vladimir', 'Syndra', 'Thresh', 'Nautilus', 'Ashe', 'Brand', 'Malphite', 'Nami', 'Taric']"
17269,528,1,Ranked,00:34:28,"['6 Ocean', '4 Warden', '4 Mage', '2 Mystic']","['Vladimir', 'Syndra', 'Thresh', 'Qiyana', 'Nautilus', 'Janna', 'Malphite', 'Brand', 'Nami']"
17270,528,4,Ranked,00:26:35,"['4 Mystic', '6 Light', '2 Blademaster']","['Nasus', 'Jax', 'Soraka', 'Aatrox', 'Karma', 'Lucian', 'Yorick', 'Janna', 'Master Yi']"
17271,1431,4,Ranked,00:31:10,"['4 Crystal', '1 Avatar', '4 Ranger', '2 Warden']","['Braum', 'Varus', 'Dr. Mundo', 'Kindred', 'Twitch', 'Ashe', 'Taric', 'Lux']"
17272,1431,1,Ranked,00:34:42,"['3 Poison', '1 Alchemist', '1 Avatar', '4 Ranger', '3 Inferno', '2 Crystal', '2 Warden', '2 Wind']","['Varus', 'Dr. Mundo', 'Kindred', 'Ashe', 'Twitch', 'Amumu', 'Singed', 'Taric', 'Lux']"
17273,1431,3,Ranked,00:36:04,"['3 Poison', '3 Predator', '3 Crystal', '2 Ranger', '2 Warden']","[""Kog'Maw"", ""Rek'Sai"", 'Skarner', 'Dr. Mundo', 'Ashe', 'Twitch', 'Taric', 'Amumu']"
17274,1431,1,Ranked,00:36:34,"['6 Berserker', '3 Poison', '1 Alchemist', '1 Avatar', '4 Glacial', '2 Desert']","[""Kog'Maw"", 'Renekton', 'Volibear', 'Dr. Mundo', 'Sion', 'Khazix', 'Olaf', 'Singed', 'Lux']"
17275,1431,6,Ranked,00:27:57,"['4 Desert', '4 Blademaster', '2 Mystic', '2 Wind']","['Renekton', 'Yasuo', 'Aatrox', 'Azir', 'Sivir', 'Janna', 'Khazix', 'Master Yi']"
17276,1431,3,Ranked,00:32:47,"['4 Ocean', '4 Warden', '3 Inferno', '3 Mage']","['Vladimir', 'Thresh', 'Veigar', 'Nautilus', 'Qiyana', 'Annie', 'Brand', 'Amumu', 'Taric']"
17277,1431,6,Ranked,00:27:12,"['3 Poison', '1 Alchemist', '4 Glacial', '3 Berserker', '2 Ranger']","['Braum', 'Volibear', 'Dr. Mundo', 'Azir', 'Ezreal', 'Olaf', 'Twitch', 'Singed']"
17278,1431,4,Ranked,00:31:50,"['6 Berserker', '1 Avatar', '3 Wind', '2 Desert', '2 Glacial']","['Renekton', 'Jax', 'Volibear', 'Dr. Mundo', 'Sion', 'Janna', 'Olaf', 'Khazix', 'Lux']"
17279,1431,3,Normal,00:35:12,"['2 Lunar', '3 Electric', '3 Assassin', '2 Mystic', '2 Ocean', '2 Warden']","['Ornn', 'Leona', 'Volibear', 'Volibear', 'Karma', 'Qiyana', 'Khazix', 'Nami', 'Zed']"
17280,1431,3,Ranked,00:33:20,"['6 Berserker', '4 Electric', '3 Poison', '1 Alchemist', '1 Avatar', '2 Glacial']","['Renekton', 'Jax', 'Volibear', 'Dr. Mundo', 'Olaf', 'Twitch', 'Singed', 'Zed', 'Lux']"
17281,119,1,Ranked,00:33:52,"['4 Electric', '1 Avatar', '4 Glacial', '2 Mystic', '2 Ocean', '2 Warden']","['Braum', 'Volibear', 'Nautilus', 'Ezreal', 'Karma', 'Nami', 'Zed', 'Lux']"
17282,119,5,Ranked,00:27:37,"['6 Inferno', '3 Shadow', '2 Blademaster', '2 Ranger']","['Diana', 'Varus', 'Kindred', 'Sion', 'Qiyana', 'Amumu', 'Master Yi']"
17283,119,2,Ranked,00:33:28,"['6 Berserker', '1 Avatar', '3 Shadow', '2 Glacial']","['Renekton', 'Jax', 'Volibear', 'Dr. Mundo', 'Sion', 'Olaf', 'Olaf', 'Lux']"
17284,119,8,Ranked,00:22:46,"['3 Poison', '3 Predator']","[""Kog'Maw"", 'Warwick', 'Skarner', 'Dr. Mundo', 'Twitch']"
17285,119,3,Ranked,00:32:03,"['1 Alchemist', '6 Inferno', '3 Shadow', '2 Ranger']","['Malzahar', 'Varus', 'Kindred', 'Qiyana', 'Sion', 'Annie', 'Brand', 'Amumu', 'Singed']"
17286,119,3,Ranked,00:34:00,"['3 Poison', '3 Predator', '1 Alchemist', '2 Crystal', '2 Glacial']","[""Kog'Maw"", 'Warwick', 'Skarner', 'Ezreal', 'Dr. Mundo', 'Singed', 'Taric']"
17287,119,6,Ranked,00:29:29,"['3 Poison', '3 Predator', '3 Ranger', '2 Crystal', '2 Glacial']","[""Kog'Maw"", 'Warwick', 'Skarner', 'Dr. Mundo', 'Ezreal', 'Ashe', 'Twitch']"
17288,119,5,Ranked,00:28:44,"['4 Mystic', '2 Lunar', '2 Desert', '2 Warden']","['Leona', 'Azir', 'Karma', 'Janna', 'Khazix', 'Malphite', 'Master Yi', 'Nami']"
17289,119,5,Ranked,00:31:27,"['4 Electric', '3 Poison', '1 Alchemist', '1 Avatar', '3 Berserker', '2 Crystal', '2 Glacial', '2 Ranger']","['Volibear', 'Dr. Mundo', 'Ashe', 'Olaf', 'Twitch', 'Singed', 'Taric', 'Zed', 'Lux']"
17290,119,1,Ranked,00:35:10,"['6 Shadow', '1 Avatar', '3 Wind', '2 Mystic']","['Malzahar', 'Senna', 'Kindred', 'Sion', 'Veigar', 'Janna', 'Master Yi', 'Taric', 'Lux']"
17291,2105,2,Ranked,00:31:44,"['5 Electric', '3 Poison', '1 Alchemist', '1 Avatar', '3 Berserker', '3 Glacial', '2 Warden']","['Ornn', 'Braum', 'Volibear', 'Dr. Mundo', 'Twitch', 'Olaf', 'Singed', 'Zed', 'Lux']"
17292,2105,5,Ranked,00:27:50,"['3 Poison', '1 Alchemist', '4 Glacial', '3 Electric', '3 Berserker', '2 Ranger', '2 Warden']","['Ornn', 'Braum', 'Volibear', 'Dr. Mundo', 'Ezreal', 'Olaf', 'Twitch', 'Zed', 'Singed']"
17293,2105,4,Ranked,00:31:36,"['6 Shadow', '3 Mystic', '2 Ocean', '2 Warden']","['Malzahar', 'Senna', 'Karma', 'Kindred', 'Nautilus', 'Sion', 'Veigar', 'Nami', 'Master Yi']"
17294,2105,5,Ranked,00:30:56,"['6 Shadow', '2 Mystic', '2 Ocean', '2 Warden']","['Malzahar', 'Senna', 'Nautilus', 'Veigar', 'Kindred', 'Sion', 'Amumu', 'Master Yi', 'Nami']"
17295,2105,1,Ranked,00:32:17,"['5 Electric', '3 Poison', '1 Alchemist', '1 Avatar', '3 Glacial', '2 Ranger', '2 Warden']","['Ornn', 'Braum', 'Volibear', 'Dr. Mundo', 'Ezreal', 'Twitch', 'Singed', 'Zed', 'Lux']"
17296,2105,2,Ranked,00:33:41,"['5 Electric', '3 Poison', '1 Alchemist', '1 Avatar', '3 Berserker', '2 Glacial', '2 Warden']","['Ornn', 'Volibear', 'Dr. Mundo', 'Olaf', 'Twitch', 'Singed', 'Zed', 'Lux']"
17297,2105,8,Ranked,00:22:36,"['4 Glacial', '3 Electric', '3 Berserker', '2 Warden']","['Ornn', 'Braum', 'Volibear', 'Ezreal', 'Sion', 'Olaf', 'Zed', 'Zed']"
17298,2105,1,Ranked,00:35:14,"['5 Electric', '1 Avatar', '4 Glacial', '3 Warden', '2 Crystal', '2 Ranger']","['Ornn', 'Braum', 'Volibear', 'Ezreal', 'Ashe', 'Olaf', 'Taric', 'Zed', 'Lux']"
17299,2105,7,Ranked,00:26:35,"['3 Poison', '1 Alchemist', '3 Electric', '3 Berserker', '3 Glacial', '2 Ranger']","['Ornn', 'Volibear', 'Dr. Mundo', 'Ezreal', 'Twitch', 'Olaf', 'Singed', 'Zed']"
17300,2105,1,Ranked,00:33:54,"['3 Poison', '1 Alchemist', '3 Electric', '3 Berserker', '3 Glacial', '2 Ranger']","['Ornn', 'Volibear', 'Dr. Mundo', 'Ezreal', 'Olaf', 'Twitch', 'Zed', 'Singed']"
17301,1022,4,Ranked,00:29:45,"['4 Desert', '3 Assassin', '2 Steel', '2 Blademaster', '2 Wind']","['Renekton', 'Yasuo', ""Rek'Sai"", 'Azir', 'Nocturne', 'Qiyana', 'Sivir', 'Janna', 'Khazix']"
17302,1022,4,Ranked,00:27:11,"['4 Desert', '3 Assassin', '2 Steel']","['Renekton', ""Rek'Sai"", 'Azir', 'Nocturne', 'Qiyana', 'Sivir', 'Khazix']"
17303,1022,5,Ranked,00:32:26,"['4 Desert', '4 Blademaster', '3 Assassin', '2 Steel']","['Renekton', ""Rek'Sai"", 'Yasuo', 'Azir', 'Nocturne', 'Sivir', 'Khazix', 'Master Yi']"
17304,1022,1,Ranked,00:36:25,"['4 Desert', '2 Mountain', '1 Avatar', '3 Assassin', '2 Steel', '2 Blademaster', '2 Wind']","['Renekton', ""Rek'Sai"", 'Azir', 'Nocturne', 'Qiyana', 'Sivir', 'Khazix', 'Malphite', 'Lux']"
17305,1022,3,Ranked,00:30:42,"['6 Shadow', '2 Mystic', '2 Blademaster', '2 Wind']","['Senna', 'Malzahar', 'Yasuo', 'Kindred', 'Sion', 'Veigar', 'Janna', 'Master Yi']"
17306,1022,6,Ranked,00:27:35,"['4 Desert', '3 Assassin', '2 Steel', '2 Blademaster', '2 Wind']","['Renekton', ""Rek'Sai"", 'Yasuo', 'Azir', 'Nocturne', 'Qiyana', 'Sivir', 'Khazix']"
17307,1022,5,Ranked,00:29:55,"['6 Assassin', '2 Desert', '2 Steel']","['Diana', 'LeBlanc', ""Rek'Sai"", 'Azir', 'Nocturne', 'Qiyana', 'Khazix']"
17308,1022,2,Ranked,00:36:20,"['4 Crystal', '3 Poison', '1 Alchemist', '1 Avatar', '4 Ranger']","['Dr. Mundo', 'Ezreal', 'Kindred', 'Ashe', 'Twitch', 'Taric', 'Singed', 'Lux']"
17309,1022,7,Ranked,00:26:09,"['1 Avatar', '6 Inferno', '2 Ranger', '2 Warden', '2 Wind']","['Diana', 'Varus', 'Braum', 'Kindred', 'Annie', 'Brand', 'Amumu', 'Lux']"
17310,1022,3,Ranked,00:30:03,"['2 Lunar', '6 Light', '2 Mystic', '2 Warden']","['Nasus', 'Leona', 'Jax', 'Karma', 'Aatrox', 'Soraka', 'Lucian', 'Yorick']"
17311,793,1,Ranked,00:34:32,"['2 Lunar', '1 Avatar', '4 Ocean', '4 Warden', '3 Electric', '2 Mystic']","['Leona', 'Ornn', 'Volibear', 'Karma', 'Nautilus', 'Taric', 'Nami', 'Zed', 'Lux']"
17312,793,2,Ranked,00:32:36,"['2 Lunar', '6 Light', '2 Mystic']","['Leona', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick', 'Yorick']"
17313,793,5,Ranked,00:31:54,"['6 Shadow', '2 Mystic', '2 Blademaster', '2 Wind']","['Senna', 'Yasuo', 'Malzahar', 'Kindred', 'Sion', 'Veigar', 'Janna', 'Master Yi']"
17314,793,5,Ranked,00:29:35,"['4 Warden', '3 Electric', '2 Mystic', '2 Ocean', '2 Glacial']","['Ornn', 'Braum', 'Volibear', 'Karma', 'Nautilus', 'Zed', 'Amumu', 'Nami', 'Zed']"
17315,793,1,Ranked,00:36:38,"['5 Electric', '2 Lunar', '1 Avatar', '4 Warden', '2 Mystic', '2 Ocean']","['Leona', 'Ornn', 'Volibear', 'Nautilus', 'Karma', 'Zed', 'Nami', 'Taric', 'Lux']"
17316,793,2,Ranked,00:31:56,"['4 Crystal', '3 Poison', '3 Predator', '1 Avatar', '2 Ranger']","[""Kog'Maw"", ""Rek'Sai"", 'Skarner', 'Dr. Mundo', 'Ashe', 'Twitch', 'Lux']"
